Id	target_prob
3086	0.954690642
3087	0.959304448
3088	0.872015056
3089	0.509420731
3090	0.810886848
3091	0.835153452
3092	0.693063978
3093	0.88379913
3094	0.93058684
3095	0.999285091
3096	0.851915215
3097	0.999272053
3098	0.999565037
3099	0.986325009
3100	0.629431023
3101	0.887831815
3102	0.992841373
3103	0.99537183
3104	0.669098463
3105	0.987078151
3106	0.864750672
3107	0.969655049
3108	0.977097963
3109	0.856554713
3110	0.965705978
3111	0.511034732
3112	0.778079765
3113	0.543902368
3114	0.714430067
3115	0.759837074
3116	0.905692158
3117	0.974837336
3118	0.945667673
3119	0.996640576
3120	0.943548643
3121	0.998500662
3122	0.993888808
3123	0.963920758
3124	0.858175192
3125	0.968263639
3126	0.878398605
3127	0.63081745
3128	0.876482134
3129	0.925623754
3130	0.637639323
3131	0.807538229
3132	0.9966634
3133	0.993009533
3134	0.984840032
3135	0.871522309
3136	0.968092015
3137	0.956104095
3138	0.546238547
3139	0.939455385
3140	0.588236943
3141	0.615137495
3142	0.837159528
3143	0.944841481
3144	0.988220395
3145	0.841537986
3146	0.885488454
3147	0.998228273
3148	0.903048921
3149	0.797769445
3150	0.931893565
3151	0.806374261
3152	0.962014861
3153	0.996571059
3154	0.93036223
3155	0.507799998
3156	0.630234874
3157	0.967234488
3158	0.999892777
3159	0.849010305
3160	0.932065858
3161	0.757751292
3162	0.506069626
3163	0.999943167
3164	0.561137736
3165	0.711618184
3166	0.999879618
3167	0.545878711
3168	0.676806017
3169	0.773257289
3170	0.977370826
3171	0.917549565
3172	0.99992346
3173	0.793306094
3174	0.990400536
3175	0.998392166
3176	0.943632929
3177	0.980522502
3178	0.848430248
3179	0.918506536
3180	0.999434323
3181	0.986384024
3182	0.98052195
3183	0.729726696
3184	0.9630288
3185	0.981415603
3186	0.935896806
3187	0.952180306
3188	0.889352702
3189	0.848660503
3190	0.99866993
3191	0.996917107
3192	0.782726212
3193	0.996354057
3194	0.682848703
3195	0.997470028
3196	0.905931772
3197	0.842656652
3198	0.878362445
3199	0.907824482
3200	0.99958625
3201	0.507375745
3202	0.876295233
3203	0.99872755
3204	0.917203063
3205	0.998847957
3206	0.695340972
3207	0.631322952
3208	0.806961995
3209	0.856950801
3210	0.703804232
3211	0.999906452
3212	0.939851533
3213	0.827448187
3214	0.941029717
3215	0.943661847
3216	0.601288961
3217	0.775684481
3218	0.998463992
3219	0.847915636
3220	0.887221874
3221	0.768511628
3222	0.961405902
3223	0.593783876
3224	0.625945058
3225	0.999279496
3226	0.990195389
3227	0.969090715
3228	0.977991735
3229	0.652166249
3230	0.835657826
3231	0.519803112
3232	0.979927908
3233	0.965327468
3234	0.918050434
3235	0.66413423
3236	0.819935471
3237	0.924338789
3238	0.993490249
3239	0.964969261
3240	0.997305842
3241	0.932909258
3242	0.951682588
3243	0.759309461
3244	0.516972558
3245	0.51288849
3246	0.990040048
3247	0.546500025
3248	0.909942734
3249	0.908804736
3250	0.680928199
3251	0.578607255
3252	0.998639587
3253	0.978510244
3254	0.969639621
3255	0.982070939
3256	0.92127675
3257	0.886570783
3258	0.846498676
3259	0.894315976
3260	0.828165678
3261	0.99984516
3262	0.801216057
3263	0.996472248
3264	0.88532862
3265	0.996587301
3266	0.999350314
3267	0.878530002
3268	0.704654061
3269	0.842361151
3270	0.989492347
3271	0.96821104
3272	0.773796859
3273	0.999339323
3274	0.923046623
3275	0.541857823
3276	0.9262107
3277	0.998046394
3278	0.788340548
3279	0.639916086
3280	0.922444587
3281	0.617689443
3282	0.616190449
3283	0.722797512
3284	0.98127444
3285	0.998122734
3286	0.8350378
3287	0.82049796
3288	0.739176571
3289	0.997246176
3290	0.993706209
3291	0.902573776
3292	0.650247002
3293	0.572869699
3294	0.59887079
3295	0.967709706
3296	0.817798644
3297	0.900276578
3298	0.995985373
3299	0.542340988
3300	0.912051441
3301	0.9912017
3302	0.735551319
3303	0.932694442
3304	0.810511398
3305	0.979906517
3306	0.729313837
3307	0.939239945
3308	0.974284548
3309	0.653349026
3310	0.545685256
3311	0.539342703
3312	0.542873168
3313	0.967017708
3314	0.539347453
3315	0.988915622
3316	0.969155227
3317	0.958541353
3318	0.806223103
3319	0.712016796
3320	0.955772176
3321	0.622493003
3322	0.897798475
3323	0.988421222
3324	0.677973606
3325	0.823642616
3326	0.638657316
3327	0.515139148
3328	0.774627119
3329	0.886924229
3330	0.961707836
3331	0.997938731
3332	0.996153417
3333	0.990023132
3334	0.999629526
3335	0.64906556
3336	0.981187461
3337	0.900502168
3338	0.763010501
3339	0.541227805
3340	0.963090893
3341	0.711449435
3342	0.78831725
3343	0.922106396
3344	0.819605035
3345	0.805501932
3346	0.950809977
3347	0.991843512
3348	0.999485383
3349	0.803808061
3350	0.957019126
3351	0.726805382
3352	0.773279552
3353	0.564999778
3354	0.99516037
3355	0.974461277
3356	0.84054179
3357	0.99577328
3358	0.676898746
3359	0.648107777
3360	0.943725504
3361	0.940974178
3362	0.932012796
3363	0.729889135
3364	0.930549264
3365	0.906859283
3366	0.999412271
3367	0.853679001
3368	0.824451605
3369	0.860918347
3370	0.655441113
3371	0.931034217
3372	0.957158423
3373	0.561418551
3374	0.938592997
3375	0.566453857
3376	0.759670602
3377	0.958167843
3378	0.709044168
3379	0.968502018
3380	0.974842322
3381	0.874469943
3382	0.904476001
3383	0.633410994
3384	0.728948889
3385	0.736617391
3386	0.60502253
3387	0.826548894
3388	0.961035006
3389	0.969714396
3390	0.815267123
3391	0.980953645
3392	0.736751847
3393	0.524742934
3394	0.711929881
3395	0.906302077
3396	0.8362481
3397	0.999111506
3398	0.57073523
3399	0.848381092
3400	0.621136884
3401	0.937272573
3402	0.509092022
3403	0.687804439
3404	0.978298643
3405	0.828215407
3406	0.847065907
3407	0.960576241
3408	0.939136524
3409	0.953041038
3410	0.994553546
3411	0.998318709
3412	0.979644888
3413	0.516160932
3414	0.613398843
3415	0.613379067
3416	0.917619243
3417	0.978351727
3418	0.626412538
3419	0.822153711
3420	0.841359903
3421	0.956253824
3422	0.842968356
3423	0.861568779
3424	0.906720709
3425	0.999124361
3426	0.712245302
3427	0.966892436
3428	0.994299735
3429	0.988347155
3430	0.712046183
3431	0.738669158
3432	0.58880848
3433	0.905333109
3434	0.824711418
3435	0.752967452
3436	0.979021716
3437	0.599543962
3438	0.972428696
3439	0.903146266
3440	0.640737593
3441	0.972965229
3442	0.897106763
3443	0.941693599
3444	0.939897326
3445	0.881824079
3446	0.950597851
3447	0.972531991
3448	0.928426294
3449	0.963467744
3450	0.959506315
3451	0.976005339
3452	0.976212743
3453	0.981102623
3454	0.559207621
3455	0.970739581
3456	0.995188997
3457	0.747235578
3458	0.729654765
3459	0.844170453
3460	0.861323988
3461	0.943441655
3462	0.591953445
3463	0.696374969
3464	0.892313971
3465	0.97906845
3466	0.907889991
3467	0.988994685
3468	0.933009671
3469	0.824413919
3470	0.921372899
3471	0.974810096
3472	0.998075817
3473	0.997771343
3474	0.84502504
3475	0.724195842
3476	0.981591353
3477	0.898052378
3478	0.88020414
3479	0.951625522
3480	0.522167564
3481	0.719230026
3482	0.911838773
3483	0.504789801
3484	0.925643049
3485	0.834709981
3486	0.83567206
3487	0.695022518
3488	0.769539848
3489	0.632030394
3490	0.5088187
3491	0.740738123
3492	0.786517953
3493	0.755828243
3494	0.601575882
3495	0.963319724
3496	0.688306482
3497	0.502063644
3498	0.903728438
3499	0.650415544
3500	0.949322239
3501	0.591923905
3502	0.998041882
3503	0.968926834
3504	0.831517982
3505	0.893235748
3506	0.830980871
3507	0.929755807
3508	0.669357578
3509	0.884263264
3510	0.924507905
3511	0.953879906
3512	0.983129111
3513	0.768231049
3514	0.982623753
3515	0.982757841
3516	0.887996749
3517	0.759376928
3518	0.951300405
3519	0.948638096
3520	0.611068745
3521	0.997443281
3522	0.520162628
3523	0.906964328
3524	0.74258875
3525	0.998624735
3526	0.546625826
3527	0.783211447
3528	0.776906494
3529	0.950235628
3530	0.899182878
3531	0.918284743
3532	0.599163423
3533	0.729566111
3534	0.85368575
3535	0.737586364
3536	0.570527807
3537	0.977355209
3538	0.76789158
3539	0.995384283
3540	0.999306093
3541	0.780082998
3542	0.979913904
3543	0.559591462
3544	0.564384708
3545	0.790269257
3546	0.999960476
3547	0.903223489
3548	0.998228443
3549	0.97805879
3550	0.956381859
3551	0.793260951
3552	0.941073997
3553	0.863264409
3554	0.953143803
3555	0.711049573
3556	0.539184786
3557	0.902001034
3558	0.644857505
3559	0.931368411
3560	0.817968896
3561	0.900955134
3562	0.857369131
3563	0.953699568
3564	0.936825856
3565	0.746905152
3566	0.64379047
3567	0.991435716
3568	0.88304498
3569	0.903379806
3570	0.775593308
3571	0.670995467
3572	0.99145561
3573	0.854474649
3574	0.625627567
3575	0.691825753
3576	0.914972653
3577	0.695312775
3578	0.596730939
3579	0.875410565
3580	0.953017118
3581	0.929491712
3582	0.995222945
3583	0.981836557
3584	0.893136323
3585	0.980630795
3586	0.723537964
3587	0.919765696
3588	0.998541286
3589	0.957937037
3590	0.954036973
3591	0.934230301
3592	0.892318182
3593	0.623173196
3594	0.6020516
3595	0.769141621
3596	0.82893018
3597	0.894969742
3598	0.956521087
3599	0.527889603
3600	0.774351442
3601	0.999167482
3602	0.80850847
3603	0.986942595
3604	0.991212743
3605	0.956283373
3606	0.538706721
3607	0.99445233
3608	0.913429178
3609	0.946673728
3610	0.574193864
3611	0.645707884
3612	0.913172378
3613	0.828321848
3614	0.977646364
3615	0.99889528
3616	0.963493502
3617	0.985952666
3618	0.868807621
3619	0.997547734
3620	0.698086532
3621	0.655066697
3622	0.595532979
3623	0.774180659
3624	0.634064336
3625	0.672727618
3626	0.998004981
3627	0.588234815
3628	0.64322036
3629	0.718370769
3630	0.99420893
3631	0.98195599
3632	0.671151989
3633	0.81315459
3634	0.932393736
3635	0.939138693
3636	0.95163814
3637	0.73633288
3638	0.986556543
3639	0.975198693
3640	0.994588861
3641	0.80395689
3642	0.914083882
3643	0.698595839
3644	0.977144993
3645	0.83980699
3646	0.985256938
3647	0.76820739
3648	0.647394294
3649	0.801336855
3650	0.905365967
3651	0.824997116
3652	0.672237846
3653	0.998228528
3654	0.718845938
3655	0.513312597
3656	0.999311157
3657	0.87135286
3658	0.85592359
3659	0.777560169
3660	0.975899115
3661	0.946316124
3662	0.984313868
3663	0.996257181
3664	0.655593626
3665	0.948450458
3666	0.957665365
3667	0.512702267
3668	0.997222516
3669	0.996764757
3670	0.958716259
3671	0.959857792
3672	0.988433354
3673	0.846936719
3674	0.98696763
3675	0.91631845
3676	0.848725041
3677	0.996512357
3678	0.56037317
3679	0.997310312
3680	0.594728619
3681	0.834798448
3682	0.529878193
3683	0.995812183
3684	0.984254564
3685	0.980574032
3686	0.763169148
3687	0.999873247
3688	0.595366141
3689	0.950323804
3690	0.84262931
3691	0.560679629
3692	0.911612162
3693	0.988689685
3694	0.941599506
3695	0.832164703
3696	0.975999932
3697	0.754814056
3698	0.562424721
3699	0.987413871
3700	0.659448869
3701	0.591200722
3702	0.995618789
3703	0.985755456
3704	0.97693951
3705	0.997973906
3706	0.623685881
3707	0.946343836
3708	0.952415734
3709	0.924985098
3710	0.940427071
3711	0.960685808
3712	0.67084259
3713	0.897552293
3714	0.998130073
3715	0.741229911
3716	0.744595797
3717	0.991298905
3718	0.790484702
3719	0.740545839
3720	0.564911223
3721	0.715453329
3722	0.999552399
3723	0.995189697
3724	0.88237482
3725	0.772004707
3726	0.585795335
3727	0.62998105
3728	0.994061146
3729	0.90827396
3730	0.990168592
3731	0.99742993
3732	0.99834549
3733	0.834260476
3734	0.538333699
3735	0.615713984
3736	0.965786694
3737	0.896751021
3738	0.970418555
3739	0.985963166
3740	0.599129862
3741	0.992624727
3742	0.905438144
3743	0.807081657
3744	0.9998074
3745	0.986794189
3746	0.700842606
3747	0.999320037
3748	0.999389686
3749	0.990572546
3750	0.888230747
3751	0.756104237
3752	0.864888598
3753	0.999523042
3754	0.963355355
3755	0.971750149
3756	0.953078001
3757	0.934969231
3758	0.989980882
3759	0.985566333
3760	0.962649153
3761	0.951118717
3762	0.519237246
3763	0.953405373
3764	0.994103268
3765	0.966283845
3766	0.944657123
3767	0.88200118
3768	0.967347182
3769	0.999533165
3770	0.999716494
3771	0.989511479
3772	0.985905441
3773	0.983859232
3774	0.966340451
3775	0.713087599
3776	0.607945652
3777	0.992806996
3778	0.998224709
3779	0.995154354
3780	0.620783489
3781	0.801849778
3782	0.898380363
3783	0.997894364
3784	0.55847726
3785	0.986765047
3786	0.936925676
3787	0.633536823
3788	0.675702001
3789	0.502738643
3790	0.943553367
3791	0.975739548
3792	0.502985677
3793	0.65197696
3794	0.640843618
3795	0.934359241
3796	0.945330805
3797	0.715565949
3798	0.612817605
3799	0.988969374
3800	0.974316125
3801	0.978344472
3802	0.826891046
3803	0.553983527
3804	0.515847452
3805	0.908852828
3806	0.680406224
3807	0.690719414
3808	0.969271521
3809	0.955497106
3810	0.538183094
3811	0.960740123
3812	0.960319212
3813	0.615849693
3814	0.968624204
3815	0.812531484
3816	0.658206426
3817	0.500014437
3818	0.820467355
3819	0.846060827
3820	0.95009397
3821	0.980307223
3822	0.987070332
3823	0.678694843
3824	0.574419425
3825	0.594985143
3826	0.990134554
3827	0.979910938
3828	0.779408375
3829	0.681512107
3830	0.966138024
3831	0.959948296
3832	0.999545024
3833	0.952784854
3834	0.839269748
3835	0.969601174
3836	0.723168523
3837	0.671710192
3838	0.804103713
3839	0.990842563
3840	0.968217164
3841	0.978597062
3842	0.967429941
3843	0.950751711
3844	0.838693
3845	0.501184748
3846	0.73235706
3847	0.992868828
3848	0.932589332
3849	0.787445219
3850	0.695762536
3851	0.965323954
3852	0.957729517
3853	0.57156583
3854	0.979798558
3855	0.591446498
3856	0.929921782
3857	0.946901515
3858	0.670700465
3859	0.994710445
3860	0.702197696
3861	0.997480185
3862	0.999793205
3863	0.776915616
3864	0.910093855
3865	0.934235616
3866	0.64202821
3867	0.667826376
3868	0.891164245
3869	0.508586917
3870	0.94368316
3871	0.957620443
3872	0.635104289
3873	0.765849094
3874	0.985740771
3875	0.633210736
3876	0.924294518
3877	0.964067596
3878	0.696900133
3879	0.997794393
3880	0.987297884
3881	0.70194541
3882	0.971227629
3883	0.551585737
3884	0.727948441
3885	0.593534476
3886	0.752486408
3887	0.778107737
3888	0.992411901
3889	0.968940228
3890	0.996205035
3891	0.989210633
3892	0.60590151
3893	0.984875162
3894	0.996758122
3895	0.767555115
3896	0.947653022
3897	0.816623691
3898	0.61229784
3899	0.998829108
3900	0.821420282
3901	0.984641821
3902	0.889048038
3903	0.997638948
3904	0.964944487
3905	0.633110771
3906	0.599701135
3907	0.974329877
3908	0.648851241
3909	0.989297935
3910	0.994572279
3911	0.566308048
3912	0.843988978
3913	0.97794398
3914	0.99562818
3915	0.935601588
3916	0.741266091
3917	0.967963371
3918	0.965200225
3919	0.506537984
3920	0.999660722
3921	0.992370895
3922	0.997475991
3923	0.914492394
3924	0.888983304
3925	0.948717348
3926	0.954275714
3927	0.979427137
3928	0.834819382
3929	0.729544466
3930	0.974599399
3931	0.879099166
3932	0.898536055
3933	0.552001177
3934	0.511412902
3935	0.99514968
3936	0.902050378
3937	0.992254292
3938	0.738017401
3939	0.98358348
3940	0.971644994
3941	0.824684483
3942	0.982955096
3943	0.94792407
3944	0.748948606
3945	0.997851163
3946	0.962833768
3947	0.855379822
3948	0.7117132
3949	0.987791344
3950	0.655571274
3951	0.85139299
3952	0.955641359
3953	0.998737664
3954	0.985845511
3955	0.98357062
3956	0.572212534
3957	0.611522419
3958	0.88098744
3959	0.997432978
3960	0.998312933
3961	0.996438312
3962	0.880923194
3963	0.968261632
3964	0.76771507
3965	0.913109503
3966	0.857104005
3967	0.991652747
3968	0.552984892
3969	0.91777137
3970	0.893890523
3971	0.996978336
3972	0.824814644
3973	0.707441988
3974	0.986770398
3975	0.810359375
3976	0.885928609
3977	0.96981784
3978	0.98872704
3979	0.829511282
3980	0.511025633
3981	0.999382816
3982	0.87234993
3983	0.942982275
3984	0.983360136
3985	0.678147194
3986	0.982682974
3987	0.502781854
3988	0.753364417
3989	0.941003301
3990	0.984175735
3991	0.824447205
3992	0.978560835
3993	0.8347224
3994	0.968040901
3995	0.876244866
3996	0.95543606
3997	0.822171378
3998	0.542439386
3999	0.996698694
4000	0.83411355
4001	0.99629363
4002	0.987276644
4003	0.999473482
4004	0.87786656
4005	0.863951053
4006	0.603933373
4007	0.924375001
4008	0.942119827
4009	0.999574568
4010	0.996885681
4011	0.998877126
4012	0.893417817
4013	0.999251844
4014	0.955636175
4015	0.789154049
4016	0.957247355
4017	0.692928158
4018	0.998700049
4019	0.742505608
4020	0.946056317
4021	0.975138965
4022	0.695809112
4023	0.96030657
4024	0.943478302
4025	0.956406462
4026	0.9842568
4027	0.997086497
4028	0.703195221
4029	0.841796307
4030	0.741053768
4031	0.942382572
4032	0.999995864
4033	0.813981927
4034	0.882974462
4035	0.997147915
4036	0.63935963
4037	0.816777153
4038	0.894497347
4039	0.815665903
4040	0.998278019
4041	0.572390916
4042	0.536593986
4043	0.98659144
4044	0.946613982
4045	0.897696722
4046	0.579912754
4047	0.987848959
4048	0.920052244
4049	0.604186874
4050	0.979839976
4051	0.694424363
4052	0.75906269
4053	0.969472144
4054	0.844085589
4055	0.983615839
4056	0.997226996
4057	0.828518489
4058	0.84958231
4059	0.782818611
4060	0.98708427
4061	0.952824389
4062	0.96601234
4063	0.977946494
4064	0.94905301
4065	0.909065333
4066	0.999938793
4067	0.954134346
4068	0.973276583
4069	0.64844178
4070	0.997635064
4071	0.69092447
4072	0.99951927
4073	0.681932398
4074	0.654508289
4075	0.708164267
4076	0.939825977
4077	0.758276258
4078	0.954171414
4079	0.945627491
4080	0.625164716
4081	0.943854758
4082	0.977276189
4083	0.875236548
4084	0.908873841
4085	0.64723971
4086	0.999935297
4087	0.894009931
4088	0.992888335
4089	0.751170747
4090	0.859879064
4091	0.558467445
4092	0.997995392
4093	0.90058123
4094	0.512122335
4095	0.769251818
4096	0.943866143
4097	0.975537016
4098	0.769934719
4099	0.906281152
4100	0.996622146
4101	0.942376479
4102	0.958699462
4103	0.993580333
4104	0.705633405
4105	0.637928775
4106	0.775513306
4107	0.996655251
4108	0.976597604
4109	0.986098877
4110	0.963954048
4111	0.866949808
4112	0.652559978
4113	0.986674687
4114	0.678411417
4115	0.887869787
4116	0.916355345
4117	0.811259288
4118	0.990693382
4119	0.998121148
4120	0.729427138
4121	0.779111147
4122	0.835138279
4123	0.528946987
4124	0.748401396
4125	0.822592812
4126	0.91265821
4127	0.887728125
4128	0.87021961
4129	0.876999893
4130	0.950232295
4131	0.600725059
4132	0.670835021
4133	0.78296603
4134	0.96251166
4135	0.534935277
4136	0.984141792
4137	0.870740491
4138	0.953223365
4139	0.83019155
4140	0.886411014
4141	0.614346242
4142	0.724414135
4143	0.993346032
4144	0.738183711
4145	0.611337947
4146	0.888170893
4147	0.867332563
4148	0.996572801
4149	0.527679378
4150	0.9811839
4151	0.870491022
4152	0.545380475
4153	0.78371998
4154	0.988217535
4155	0.986068491
4156	0.983918564
4157	0.618530627
4158	0.950698967
4159	0.992050348
4160	0.98194245
4161	0.993897003
4162	0.822483539
4163	0.9186858
4164	0.868103736
4165	0.929674686
4166	0.514924406
4167	0.983252503
4168	0.975080641
4169	0.998249038
4170	0.74467227
4171	0.735053408
4172	0.630590212
4173	0.823280426
4174	0.571677265
4175	0.750796623
4176	0.95667458
4177	0.998649371
4178	0.701521681
4179	0.99764771
4180	0.813686557
4181	0.992380441
4182	0.912829226
4183	0.700649222
4184	0.807024459
4185	0.935825332
4186	0.939965011
4187	0.890718033
4188	0.968114518
4189	0.919351856
4190	0.979162234
4191	0.887272049
4192	0.856506092
4193	0.753334128
4194	0.647950191
4195	0.92886322
4196	0.969144825
4197	0.698325279
4198	0.716646185
4199	0.868450822
4200	0.95616793
4201	0.920402571
4202	0.98690039
4203	0.737835051
4204	0.962927225
4205	0.682069702
4206	0.680698749
4207	0.681603328
4208	0.54542866
4209	0.815329769
4210	0.792109333
4211	0.994142321
4212	0.72875079
4213	0.93127025
4214	0.688321692
4215	0.999397714
4216	0.855490835
4217	0.853783167
4218	0.78748943
4219	0.852964797
4220	0.899213641
4221	0.588703641
4222	0.896415301
4223	0.777316753
4224	0.995573873
4225	0.844069961
4226	0.572820608
4227	0.818387659
4228	0.981439597
4229	0.999802126
4230	0.730727912
4231	0.609101391
4232	0.707310521
4233	0.765619725
4234	0.620162354
4235	0.805231768
4236	0.768955204
4237	0.96118118
4238	0.988242232
4239	0.903467025
4240	0.774720678
4241	0.995393647
4242	0.952535225
4243	0.995649732
4244	0.914094387
4245	0.954478732
4246	0.878974936
4247	0.990780741
4248	0.668732642
4249	0.995208914
4250	0.647377182
4251	0.996312596
4252	0.630253518
4253	0.932942646
4254	0.786434628
4255	0.893277889
4256	0.897176104
4257	0.84189952
4258	0.693184161
4259	0.685518228
4260	0.880085778
4261	0.954666613
4262	0.781221139
4263	0.647326077
4264	0.850746074
4265	0.830582079
4266	0.654403633
4267	0.971904314
4268	0.598240276
4269	0.92494048
4270	0.956246758
4271	0.790498109
4272	0.766018385
4273	0.949617228
4274	0.633708732
4275	0.934183776
4276	0.953118111
4277	0.941399272
4278	0.987206062
4279	0.84436126
4280	0.999909148
4281	0.769991434
4282	0.877804965
4283	0.516901239
4284	0.998801255
4285	0.777494502
4286	0.667638367
4287	0.96353846
4288	0.808687861
4289	0.650236628
4290	0.998090706
4291	0.97814331
4292	0.548896749
4293	0.962307286
4294	0.950502769
4295	0.928238991
4296	0.877332415
4297	0.952806445
4298	0.977857329
4299	0.935470322
4300	0.993651269
4301	0.889398091
4302	0.975483194
4303	0.502471429
4304	0.536304844
4305	0.996555934
4306	0.996884824
4307	0.988813704
4308	0.511319436
4309	0.778414963
4310	0.717906028
4311	0.949814134
4312	0.635635489
4313	0.946916515
4314	0.999548754
4315	0.567167344
4316	0.998331334
4317	0.741699688
4318	0.980719326
4319	0.735710971
4320	0.640968195
4321	0.844979659
4322	0.95221414
4323	0.628597765
4324	0.988863466
4325	0.701190261
4326	0.843374902
4327	0.548117498
4328	0.999549649
4329	0.990599215
4330	0.980310242
4331	0.871270118
4332	0.913188549
4333	0.999909156
4334	0.946606982
4335	0.8152656
4336	0.98258286
4337	0.997519861
4338	0.80154462
4339	0.892357164
4340	0.998273213
4341	0.996549734
4342	0.999190332
4343	0.9084095
4344	0.982738311
4345	0.685099624
4346	0.997865838
4347	0.999896479
4348	0.927919793
4349	0.976245822
4350	0.91320564
4351	0.931919455
4352	0.642071603
4353	0.82408212
4354	0.991849551
4355	0.977453141
4356	0.999253691
4357	0.999088811
4358	0.984635729
4359	0.973204021
4360	0.528646548
4361	0.934064435
4362	0.988999206
4363	0.986875063
4364	0.99842533
4365	0.824107162
4366	0.963615395
4367	0.956176056
4368	0.923166096
4369	0.985510909
4370	0.901614428
4371	0.934934736
4372	0.843334563
4373	0.906545117
4374	0.946699495
4375	0.913176099
4376	0.992557815
4377	0.559829239
4378	0.7686662
4379	0.999827478
4380	0.985757761
4381	0.551001682
4382	0.942463104
4383	0.948615867
4384	0.893842101
4385	0.811125037
4386	0.988382875
4387	0.838627826
4388	0.888808451
4389	0.632539288
4390	0.914707202
4391	0.875588266
4392	0.977262001
4393	0.972617063
4394	0.982292088
4395	0.985533529
4396	0.631109608
4397	0.995137856
4398	0.994278375
4399	0.961569443
4400	0.896022175
4401	0.515075605
4402	0.997826985
4403	0.890119201
4404	0.950173013
4405	0.994745879
4406	0.665839523
4407	0.84102697
4408	0.872099567
4409	0.996053114
4410	0.94429178
4411	0.547447315
4412	0.774977043
4413	0.999239795
4414	0.748764751
4415	0.987231747
4416	0.761523132
4417	0.861993957
4418	0.9994947
4419	0.995465531
4420	0.747803912
4421	0.994258791
4422	0.8471578
4423	0.863561055
4424	0.906688443
4425	0.742174294
4426	0.946790602
4427	0.997999188
4428	0.986014559
4429	0.970457472
4430	0.747633006
4431	0.88001137
4432	0.545416954
4433	0.954351113
4434	0.516585211
4435	0.996280665
4436	0.663502139
4437	0.941801078
4438	0.585004624
4439	0.609047353
4440	0.690058761
4441	0.964163701
4442	0.948429171
4443	0.970897738
4444	0.741865863
4445	0.966310319
4446	0.999399532
4447	0.983362222
4448	0.838769145
4449	0.877210666
4450	0.999368854
4451	0.7839532
4452	0.998732358
4453	0.761060874
4454	0.662410197
4455	0.698122029
4456	0.977742857
4457	0.972753206
4458	0.987016774
4459	0.743993265
4460	0.558961427
4461	0.926799318
4462	0.581829828
4463	0.804269168
4464	0.599689521
4465	0.993327136
4466	0.507222963
4467	0.998511395
4468	0.994488406
4469	0.594683031
4470	0.782245576
4471	0.521198985
4472	0.771440208
4473	0.995002851
4474	0.988274069
4475	0.998026955
4476	0.933846066
4477	0.700330923
4478	0.733407758
4479	0.917406058
4480	0.800676971
4481	0.981241544
4482	0.526993352
4483	0.653116732
4484	0.975437401
4485	0.779290079
4486	0.698934546
4487	0.829386557
4488	0.971988667
4489	0.816182752
4490	0.996628136
4491	0.604889904
4492	0.829202299
4493	0.73658344
4494	0.761080361
4495	0.954622727
4496	0.95081861
4497	0.963503985
4498	0.944463982
4499	0.998727859
4500	0.795781522
4501	0.708565459
4502	0.770108659
4503	0.799433408
4504	0.606195797
4505	0.612737658
4506	0.875808637
4507	0.593388825
4508	0.86077849
4509	0.633664677
4510	0.971236992
4511	0.734192427
4512	0.97685711
4513	0.931804783
4514	0.910297844
4515	0.998904201
4516	0.997798277
4517	0.912231841
4518	0.863933835
4519	0.951895176
4520	0.999981291
4521	0.953670394
4522	0.999905447
4523	0.981056549
4524	0.954858181
4525	0.998652831
4526	0.878886417
4527	0.903877412
4528	0.978344618
4529	0.997921967
4530	0.904370535
4531	0.97380987
4532	0.999865935
4533	0.597440318
4534	0.672376324
4535	0.972123832
4536	0.922951455
4537	0.998226415
4538	0.987589957
4539	0.99873215
4540	0.565251751
4541	0.799803795
4542	0.670664726
4543	0.852918569
4544	0.683744248
4545	0.835028719
4546	0.911802069
4547	0.95959109
4548	0.649654475
4549	0.929193536
4550	0.93667389
4551	0.613107325
4552	0.983434673
4553	0.99818725
4554	0.991086474
4555	0.840752339
4556	0.502886845
4557	0.783426474
4558	0.670376411
4559	0.750771071
4560	0.998478746
4561	0.897188176
4562	0.509639355
4563	0.998290311
4564	0.944878001
4565	0.998676176
4566	0.800999516
4567	0.930873539
4568	0.615032303
4569	0.999618815
4570	0.801669686
4571	0.602082588
4572	0.870062687
4573	0.976673321
4574	0.999755366
4575	0.869125264
4576	0.997081288
4577	0.983893498
4578	0.666092927
4579	0.584232908
4580	0.982779609
4581	0.94818153
4582	0.53411173
4583	0.600454521
4584	0.980185767
4585	0.565978383
4586	0.813365087
4587	0.978558676
4588	0.639503199
4589	0.979795797
4590	0.818130029
4591	0.97884483
4592	0.99677183
4593	0.911377883
4594	0.961927504
4595	0.878900361
4596	0.830380678
4597	0.980539292
4598	0.88327557
4599	0.530726742
4600	0.967678819
4601	0.593772339
4602	0.872358071
4603	0.972108719
4604	0.935856321
4605	0.973271109
4606	0.8005479
4607	0.841210426
4608	0.934592706
4609	0.930238602
4610	0.93408362
4611	0.993165461
4612	0.997581782
4613	0.99286308
4614	0.830890841
4615	0.983976731
4616	0.978390155
4617	0.603517338
4618	0.922104516
4619	0.993829681
4620	0.927461421
4621	0.989040549
4622	0.704430765
4623	0.985464406
4624	0.974107701
4625	0.914075244
4626	0.984321023
4627	0.584423625
4628	0.992338743
4629	0.999943949
4630	0.667988617
4631	0.934695786
4632	0.99657948
4633	0.572279952
4634	0.963178412
4635	0.8321008
4636	0.662071333
4637	0.559220942
4638	0.937628774
4639	0.750139261
